Observation Year,Standard Week,Pest Value,Collection Type,MaxT,MinT,RH1(%),RH2(%),RF(mm),WS(kmph),SSH(hrs),EVP(mm),PEST NAME,Location
2010,40,7219,Number/Light trap,28.9,23.9,87.3,63.3,114.6,1.8,2.9,2.9,Greenleafhopper,Maruteru
2010,41,7515,Number/Light trap,30.9,24.3,89.7,52,0.8,1.7,5,2.7,Greenleafhopper,Maruteru
2010,42,9420,Number/Light trap,30.4,23.9,84.7,56.7,37.6,1.6,4.7,2.8,Greenleafhopper,Maruteru
2010,43,10854,Number/Light trap,29.4,23.7,89.1,60.3,49,1.6,4.5,2.9,Greenleafhopper,Maruteru
2010,44,1967,Number/Light trap,25.9,23,91.3,77.7,123,1.5,3.4,2.4,Greenleafhopper,Maruteru
2010,45,2452,Number/Light trap,28.1,23.1,91,64.4,66.6,1.5,5.3,2.5,Greenleafhopper,Maruteru
2010,46,3552,Number/Light trap,29.1,23.1,89,61.7,70,1.4,5.2,2.9,Greenleafhopper,Maruteru
2010,47,1611,Number/Light trap,30.6,22.7,92.6,57.9,5.4,1.6,6.6,3,Greenleafhopper,Maruteru
2010,48,4750,Number/Light trap,30.3,20.3,91,57.7,0,1.9,4.3,2.8,Greenleafhopper,Maruteru
2010,49,439,Number/Light trap,26.1,20.1,93.9,76.9,107,2.1,1.6,2.8,Greenleafhopper,Maruteru
2010,50,4873,Number/Light trap,27.3,20.1,92.1,65.4,0,2.3,4.3,2.6,Greenleafhopper,Maruteru
2010,51,1450,Number/Light trap,27.3,16.2,87.3,68.7,0,2.7,7.6,2.5,Greenleafhopper,Maruteru
2010,52,747,Number/Light trap,27.3,16.6,88.7,62,0,2.7,7.4,2.6,Greenleafhopper,Maruteru
2011,1,94,Number/Light trap,27.1,16.9,85.4,62.4,0,0,6,0,Greenleafhopper,Maruteru
2011,2,87,Number/Light trap,65.8,17.1,84.1,48.1,0,0,7.6,0,Greenleafhopper,Maruteru
2011,3,40,Number/Light trap,28.9,18.3,82.3,44.3,0,0,7.7,0,Greenleafhopper,Maruteru
2011,4,105,Number/Light trap,28.7,18.4,85,50.3,0,0,8.8,0,Greenleafhopper,Maruteru
2011,5,170,Number/Light trap,67.4,18.8,82.4,42.7,0,0,8,0,Greenleafhopper,Maruteru
2011,6,853,Number/Light trap,30,19.1,91.7,44.4,0,0,7.4,0,Greenleafhopper,Maruteru
2011,7,731,Number/Light trap,30.8,17.9,86.9,37.7,32.1,0,9.4,0,Greenleafhopper,Maruteru
2011,8,417,Number/Light trap,29.4,21.4,85.9,57.6,0,0,7.5,0,Greenleafhopper,Maruteru
2011,9,1999,Number/Light trap,29.6,20.5,85.9,44.7,0,0,8.1,0,Greenleafhopper,Maruteru
2011,10,3026,Number/Light trap,31.9,19.5,88.3,36.9,0,0,8,0,Greenleafhopper,Maruteru
2011,11,2298,Number/Light trap,31.4,22.1,86.9,35.9,0,0,8.1,0,Greenleafhopper,Maruteru
2011,12,2707,Number/Light trap,30.8,22,87.4,40.4,0,0,8.1,0,Greenleafhopper,Maruteru
2011,13,3205,Number/Light trap,31.7,22.7,88.1,35,0,0,7.4,0,Greenleafhopper,Maruteru
2011,14,3500,Number/Light trap,31.3,24.3,87.4,37.9,0,0,7.6,0,Greenleafhopper,Maruteru
2011,15,7081,Number/Light trap,31.7,22.9,85.9,36.1,0,0,8.4,0,Greenleafhopper,Maruteru
2011,16,1710,Number/Light trap,32.1,23.9,87.7,79.7,3.6,0,7.7,0,Greenleafhopper,Maruteru
2011,17,1285,Number/Light trap,30.7,23.6,87.9,37.3,32,0,9.1,0,Greenleafhopper,Maruteru
2011,18,480,Number/Light trap,34.9,25.3,86,27,0,0,8.8,0,Greenleafhopper,Maruteru
2011,19,474,Number/Light trap,37.3,28.4,85,24.7,0,0,7.3,0,Greenleafhopper,Maruteru
2011,20,168,Number/Light trap,32.9,26.1,78.9,40.7,0,0,5.7,0,Greenleafhopper,Maruteru
2011,21,314,Number/Light trap,35.7,26.3,84.6,51.4,8.8,0,8.7,0,Greenleafhopper,Maruteru
2011,22,576,Number/Light trap,35.4,27,84.9,57.9,19.8,0,5.4,0,Greenleafhopper,Maruteru
2011,23,620,Number/Light trap,34.6,26.1,85.9,45.7,19,0,6.4,0,Greenleafhopper,Maruteru
2011,24,1684,Number/Light trap,32.3,25.3,82.3,50.4,20.5,0,3.9,0,Greenleafhopper,Maruteru
2011,25,1971,Number/Light trap,35.3,27.3,70.6,39,1,0,5.5,0,Greenleafhopper,Maruteru
2011,26,760,Number/Light trap,34.6,25.9,76.6,43.4,13.4,0,3.7,0,Greenleafhopper,Maruteru
2011,27,2781,Number/Light trap,30.6,23.9,90.7,60.9,69.1,0,0.9,0,Greenleafhopper,Maruteru
2011,28,2310,Number/Light trap,31.8,25.6,78.3,61.6,40.4,0,127.1,0,Greenleafhopper,Maruteru
2011,29,98,Number/Light trap,31.4,24.9,85.3,63.1,23.4,0,1.6,0,Greenleafhopper,Maruteru
2011,30,165,Number/Light trap,30.6,25,81,63.1,45,0,111,0,Greenleafhopper,Maruteru
2011,31,394,Number/Light trap,65.6,24,84.6,63,130.4,0,3.2,0,Greenleafhopper,Maruteru
2011,32,42,Number/Light trap,31.1,24.9,83.1,60.3,5.2,0,4.9,0,Greenleafhopper,Maruteru
2011,33,160,Number/Light trap,29.9,24.5,85.3,72.3,78.6,0,2.7,0,Greenleafhopper,Maruteru
2011,34,370,Number/Light trap,28.7,23.4,90,71.6,109.6,0,1.1,0,Greenleafhopper,Maruteru
2011,35,455,Number/Light trap,27.2,23.6,83.9,69.1,59.4,0,0.9,0,Greenleafhopper,Maruteru
2011,36,4302,Number/Light trap,30.2,25.1,83.1,59.9,1.2,0,3.6,0,Greenleafhopper,Maruteru
2011,37,3617,Number/Light trap,30.1,25,85.4,57.1,8.4,0,4.5,0,Greenleafhopper,Maruteru
2011,38,6083,Number/Light trap,71.6,25.9,83,54.1,66,0,5.3,0,Greenleafhopper,Maruteru
2011,39,3635,Number/Light trap,32.9,25.5,76.4,35.7,0,0,8.1,0,Greenleafhopper,Maruteru
2011,40,23467,Number/Light trap,32.5,24.3,82.3,38.1,0,0,8.6,0,Greenleafhopper,Maruteru
2011,41,13955,Number/Light trap,30.6,24.9,85.3,53,34.8,0,6.2,0,Greenleafhopper,Maruteru
2011,42,22860,Number/Light trap,32.1,24.2,84.4,38.4,0,0,8.5,0,Greenleafhopper,Maruteru
2011,43,19329,Number/Light trap,29.6,23.9,89.1,58.9,90,0,4,0,Greenleafhopper,Maruteru
2011,44,2036,Number/Light trap,29.4,23.2,83.7,65.6,0,0,8.3,0,Greenleafhopper,Maruteru
2011,45,3225,Number/Light trap,30.7,18,83,41.4,0,0,9,0,Greenleafhopper,Maruteru
2011,46,3685,Number/Light trap,30.9,19.6,82.3,42.3,0,0,8.5,0,Greenleafhopper,Maruteru
2011,47,1745,Number/Light trap,30.4,17.6,82,44.6,0,0,7.9,0,Greenleafhopper,Maruteru
2011,48,652,Number/Light trap,31.1,22,85.1,42,0,0,6.2,0,Greenleafhopper,Maruteru
2011,49,1345,Number/Light trap,30.8,20.1,81.6,42.7,0,0,6,0,Greenleafhopper,Maruteru
2011,50,730,Number/Light trap,30,18.7,81.7,46.6,0,0,6.5,0,Greenleafhopper,Maruteru
2011,51,519,Number/Light trap,27.1,17,86.5,59.5,0,0,2.7,0,Greenleafhopper,Maruteru
2011,52,82,Number/Light trap,26.5,16,85.4,58.4,0,0,2.1,0,Greenleafhopper,Maruteru
1995,1,55,Number/Light trap,29.9,17.1,90.7,69,0,2.9,4.8,19.1,LeafFolder,Maruteru
1995,2,113,Number/Light trap,26.3,19.6,91.9,69,8.2,3,3.3,19.9,LeafFolder,Maruteru
1995,3,37,Number/Light trap,25.4,17.1,87.7,68,10.2,4.2,6.4,18.4,LeafFolder,Maruteru
1995,4,59,Number/Light trap,27.5,17,88.9,70,0,4.1,7.4,17.1,LeafFolder,Maruteru
1995,5,0,Number/Light trap,27.3,16.5,89.6,68,0,3,6.8,20,LeafFolder,Maruteru
1995,6,270,Number/Light trap,27.6,17.6,89.4,67,0,3.6,8.7,20.6,LeafFolder,Maruteru
1995,7,239,Number/Light trap,29.9,18,89.9,64,0,5.1,8.7,21.1,LeafFolder,Maruteru
1995,8,116,Number/Light trap,30.2,19.8,84.6,62,0,6.4,9,22.2,LeafFolder,Maruteru
1995,9,88,Number/Light trap,30.3,19.1,85.4,62,0,5.6,9.3,24.4,LeafFolder,Maruteru
1995,10,242,Number/Light trap,31.6,20.2,87.1,64,0,6,8.5,22.9,LeafFolder,Maruteru
1995,11,214,Number/Light trap,31.6,20.5,84.4,62,0,5.9,9.2,23.8,LeafFolder,Maruteru
1995,12,43,Number/Light trap,34.1,20.8,81.9,65,0,5.4,8.6,25.7,LeafFolder,Maruteru
1995,13,0,Number/Light trap,33.4,20.5,89.9,60,0,6.7,8.6,28.4,LeafFolder,Maruteru
1995,14,330,Number/Light trap,33.1,20.1,86.4,58,0,5.6,8.5,30.7,LeafFolder,Maruteru
1995,15,1130,Number/Light trap,33.2,20.9,87.4,55,0,5.9,9.7,32.8,LeafFolder,Maruteru
1995,16,450,Number/Light trap,34.6,21.5,84.7,56,0,5.1,9.4,34.1,LeafFolder,Maruteru
1995,17,280,Number/Light trap,35,22.5,84.6,58,0,5.3,8.7,35.2,LeafFolder,Maruteru
1995,18,290,Number/Light trap,35.4,22.7,87.1,60,0,4.2,9.6,33.2,LeafFolder,Maruteru
1995,19,108,Number/Light trap,34.8,23.4,82.3,55,16,3,9.9,33.3,LeafFolder,Maruteru
1995,20,6,Number/Light trap,28.4,22.9,83.3,54,332,2.9,0.7,39.8,LeafFolder,Maruteru
1995,21,28,Number/Light trap,34.3,25.6,87.9,59,0,2.1,7.7,46.4,LeafFolder,Maruteru
1995,22,186,Number/Light trap,35.3,25.2,90.1,55,0,1.6,7.5,41.7,LeafFolder,Maruteru
1995,23,18,Number/Light trap,36.2,27.1,88.4,57,0,2,2.9,42.3,LeafFolder,Maruteru
1995,24,0,Number/Light trap,38,26.9,86.7,63,0,1.6,5.1,33.7,LeafFolder,Maruteru
1995,25,63,Number/Light trap,33.6,24.7,86.9,67,24,1.8,4.6,37,LeafFolder,Maruteru
1995,26,19,Number/Light trap,31.2,24.6,86.7,69,48,2,2,38.8,LeafFolder,Maruteru
1995,27,1,Number/Light trap,34.1,26.1,83.4,72,5,1.7,5.6,35.3,LeafFolder,Maruteru
1995,28,5,Number/Light trap,31.1,23.3,81.6,72,54,2.3,3.2,29.5,LeafFolder,Maruteru
1995,29,3,Number/Light trap,28.6,22.1,84.4,73,155,1.7,0,27.5,LeafFolder,Maruteru
1995,30,0,Number/Light trap,30.8,23.7,88.4,78,53,1.7,5,28.6,LeafFolder,Maruteru
1995,31,176,Number/Light trap,32.6,24.9,86.1,76,40,2.1,4.5,28,LeafFolder,Maruteru
1995,32,34,Number/Light trap,31.5,24.5,87.6,76,39,1.8,4,24.1,LeafFolder,Maruteru
1995,33,18,Number/Light trap,32.8,24,87,73,37,1.9,6.6,28.2,LeafFolder,Maruteru
1995,34,56,Number/Light trap,30.1,23.8,88.6,78,68,2.1,2.8,23,LeafFolder,Maruteru
1995,35,30,Number/Light trap,30.5,24.2,89,76,56,2.5,2.7,24.9,LeafFolder,Maruteru
1995,36,11,Number/Light trap,30.2,24.1,88.1,75,17,3,6.5,25.6,LeafFolder,Maruteru
1995,37,11,Number/Light trap,31.2,23.8,83.1,75,33,2.9,5.4,24.7,LeafFolder,Maruteru
1995,38,68,Number/Light trap,30.3,22.9,87.8,76,100,2.1,4.2,23.9,LeafFolder,Maruteru
1995,39,123,Number/Light trap,31.4,23.8,92.6,75,14,1.6,3.2,23.2,LeafFolder,Maruteru
1995,40,454,Number/Light trap,31.2,23.1,94,76,51,2,3.5,21.1,LeafFolder,Maruteru
1995,41,1171,Number/Light trap,28.6,22.3,90.7,72,227,1.6,2.6,18.8,LeafFolder,Maruteru
1995,42,1125,Number/Light trap,39.1,22.2,93.7,74,93,1.8,4.5,19.5,LeafFolder,Maruteru
1995,43,565,Number/Light trap,30.6,20.7,90.6,74,5,2,6.9,20,LeafFolder,Maruteru
1995,44,241,Number/Light trap,30.4,20.5,89.6,76,4.6,1.7,6.8,16.7,LeafFolder,Maruteru
1995,45,334,Number/Light trap,31.1,20.7,93.8,70,4,2.3,7.7,17.3,LeafFolder,Maruteru
1995,46,115,Number/Light trap,31.3,20.4,93.1,64,1,1.7,6.9,20.4,LeafFolder,Maruteru
1995,47,120,Number/Light trap,29.9,20.3,92.7,64,0,1.7,4.3,20.8,LeafFolder,Maruteru
1995,48,74,Number/Light trap,29.8,19.1,94.9,65,0,2.1,6.6,19.7,LeafFolder,Maruteru
1995,49,91,Number/Light trap,29.5,18.7,89.5,67,0,1.8,5.4,19.7,LeafFolder,Maruteru
1995,50,83,Number/Light trap,27.8,17.2,87.7,65,0,1.9,5.9,18.3,LeafFolder,Maruteru
1995,51,0,Number/Light trap,28.6,18.4,88.9,67,0,2.1,6.1,17.3,LeafFolder,Maruteru
1995,52,0,Number/Light trap,27.6,18.4,87.2,70,0,2.5,5.4,20.7,LeafFolder,Maruteru
1996,1,76,Number/Light trap,27.6,18.3,87.1,69,0,2.6,7.5,19.1,LeafFolder,Maruteru
1996,2,52,Number/Light trap,28.7,18.8,86.5,69,1.2,2.6,7.4,19.9,LeafFolder,Maruteru
1996,3,108,Number/Light trap,29.7,19,83.9,68,0,1.9,9.1,18.4,LeafFolder,Maruteru
1996,4,273,Number/Light trap,29.1,18.4,85.5,70,0,2,8.1,17.1,LeafFolder,Maruteru
1996,5,47,Number/Light trap,28.6,18.1,88.4,68,0,1.8,8.2,20,LeafFolder,Maruteru
1996,6,21,Number/Light trap,29.5,18.1,9.3,67,0,1.7,8.7,20.6,LeafFolder,Maruteru
1996,7,131,Number/Light trap,28.4,18.4,85.9,64,0.4,1.6,8.5,21.1,LeafFolder,Maruteru
1996,8,205,Number/Light trap,30.4,18.4,96.9,62,0,1.6,8.8,22.2,LeafFolder,Maruteru
1996,9,207,Number/Light trap,30.8,19.2,88,62,0,1.5,9.2,24.4,LeafFolder,Maruteru
1996,10,73,Number/Light trap,31.1,19.1,81,64,0,1.5,9.4,22.9,LeafFolder,Maruteru
1996,11,84,Number/Light trap,32.3,19.4,88.7,62,0,1.4,9.7,23.8,LeafFolder,Maruteru
1996,12,412,Number/Light trap,32.1,19.4,88,65,0,1.6,7.5,25.7,LeafFolder,Maruteru
1996,13,290,Number/Light trap,32.7,21.9,86.3,60,0,1.9,7.3,28.4,LeafFolder,Maruteru
1996,14,1520,Number/Light trap,31.8,21.6,89.6,58,0,2.1,8.2,30.7,LeafFolder,Maruteru
1996,15,750,Number/Light trap,33.4,21.9,92.9,55,0,2.3,8.5,32.8,LeafFolder,Maruteru
1996,16,0,Number/Light trap,33,21.4,92,56,0,2.7,5.5,34.1,LeafFolder,Maruteru
1996,17,8,Number/Light trap,34.1,22.9,88.7,58,0,2.7,8.8,35.2,LeafFolder,Maruteru
1996,18,14,Number/Light trap,34.8,24.1,91.2,60,0,2.9,9.4,33.2,LeafFolder,Maruteru
1996,19,0,Number/Light trap,29.4,23.6,88.1,55,15.6,3,6.1,33.3,LeafFolder,Maruteru
1996,20,0,Number/Light trap,39,25,92.3,54,0,4.2,9.5,39.8,LeafFolder,Maruteru
1996,21,0,Number/Light trap,36.8,24.3,89.2,59,1.6,4.1,7.7,46.4,LeafFolder,Maruteru
1996,22,0,Number/Light trap,37.2,26.6,88.9,55,0,3,6.9,41.7,LeafFolder,Maruteru
1996,23,0,Number/Light trap,36.4,26.1,90.6,57,0,3.6,6.8,42.3,LeafFolder,Maruteru
1996,24,0,Number/Light trap,35.6,25.3,93.3,63,45,5.1,6.3,33.7,LeafFolder,Maruteru
1996,25,0,Number/Light trap,32.4,23.8,91.3,67,80,6.4,6.2,37,LeafFolder,Maruteru
1996,26,0,Number/Light trap,31,24.9,92.6,69,223,5.6,4.1,38.8,LeafFolder,Maruteru
1996,27,0,Number/Light trap,33.6,24.9,92.6,72,5.6,6,7.7,35.3,LeafFolder,Maruteru
1996,28,0,Number/Light trap,33.9,24.7,90.9,72,29.4,5.9,5.9,29.5,LeafFolder,Maruteru
1996,29,2,Number/Light trap,31.6,23.9,89.9,73,65.8,5.4,6.9,27.5,LeafFolder,Maruteru
1996,30,8,Number/Light trap,29.9,22.6,88.7,78,130.6,6.7,3.2,28.6,LeafFolder,Maruteru
1996,31,13,Number/Light trap,31.1,23.8,90.7,76,47,5.6,4.9,28,LeafFolder,Maruteru
1996,32,89,Number/Light trap,31.1,24.3,91.5,76,8.2,5.9,3.8,24.1,LeafFolder,Maruteru
1996,33,35,Number/Light trap,30.1,23.3,87.4,73,71.2,5.1,3.4,28.2,LeafFolder,Maruteru
1996,34,40,Number/Light trap,30.8,23.1,89.4,78,64.8,5.3,5.2,23,LeafFolder,Maruteru
1996,35,71,Number/Light trap,30.2,23.4,92,76,42.6,4.2,5.3,24.9,LeafFolder,Maruteru
1996,36,305,Number/Light trap,30.1,22.4,91.6,75,41.6,3,5.4,25.6,LeafFolder,Maruteru
1996,37,133,Number/Light trap,30.5,23.1,92,75,16.6,2.9,3.2,24.7,LeafFolder,Maruteru
1996,38,149,Number/Light trap,31.6,22.6,89.7,76,109.4,2.1,7.1,23.9,LeafFolder,Maruteru
1996,39,45,Number/Light trap,31.4,23.6,89.4,75,36.8,1.6,5.2,23.2,LeafFolder,Maruteru
1996,40,171,Number/Light trap,30.9,22.9,92.5,76,146,2,5.4,21.1,LeafFolder,Maruteru
1996,41,0,Number/Light trap,29.9,23.4,92,72,105.8,1.6,3.6,18.8,LeafFolder,Maruteru
1996,42,0,Number/Light trap,29.4,22.1,92,74,8.2,1.8,3.8,19.5,LeafFolder,Maruteru
1996,43,0,Number/Light trap,27.4,22.1,91.5,74,238.2,2,5.1,20,LeafFolder,Maruteru
1996,44,0,Number/Light trap,30.2,21.8,91.7,76,41.4,1.7,7.5,16.7,LeafFolder,Maruteru
1996,45,0,Number/Light trap,28.6,21.6,91.3,70,40.5,2.3,7.1,17.3,LeafFolder,Maruteru
1996,46,0,Number/Light trap,27.5,22.6,91.9,64,40.1,1.7,6.8,20.4,LeafFolder,Maruteru
1996,47,0,Number/Light trap,26.4,21.7,89.2,64,39.2,1.7,4.5,20.8,LeafFolder,Maruteru
1996,48,0,Number/Light trap,27.2,17.5,92,65,38.2,2.1,1.9,19.7,LeafFolder,Maruteru
1996,49,0,Number/Light trap,27.1,18.1,91,67,16,1.8,1.7,19.7,LeafFolder,Maruteru
1996,50,0,Number/Light trap,27.4,17.9,92,65,0,1.9,6.1,18.3,LeafFolder,Maruteru
1996,51,0,Number/Light trap,28.2,18.1,92,67,0,2.1,13.9,17.3,LeafFolder,Maruteru
1996,52,0,Number/Light trap,27.5,16.3,91.6,70,0,2.5,7.7,20.7,LeafFolder,Maruteru
1997,1,3,Number/Light trap,26.5,15.7,88.3,69,0,2.6,7.7,19.1,LeafFolder,Maruteru
1997,2,2,Number/Light trap,25.8,18.6,88.6,69,10.4,2.6,4.4,19.9,LeafFolder,Maruteru
1997,3,3,Number/Light trap,27.6,18.3,88.3,68,26,1.9,6.8,18.4,LeafFolder,Maruteru
1997,4,10,Number/Light trap,27.4,17.3,84,70,0,2,9,17.1,LeafFolder,Maruteru
1997,5,15,Number/Light trap,27.1,18.4,88.6,68,0,1.8,8.6,20,LeafFolder,Maruteru
1997,6,11,Number/Light trap,28.7,18.4,88.6,67,0,1.7,9,20.6,LeafFolder,Maruteru
1997,7,12,Number/Light trap,29.4,18.4,91,64,0,1.6,9.2,21.1,LeafFolder,Maruteru
1997,8,11,Number/Light trap,29.6,17.9,85.7,62,0,1.6,9,22.2,LeafFolder,Maruteru
1997,9,14,Number/Light trap,30.3,18.8,84.4,62,0,1.5,9.5,24.4,LeafFolder,Maruteru
1997,10,86,Number/Light trap,31.3,17.8,84.1,64,0,1.5,9.1,22.9,LeafFolder,Maruteru
1997,11,28,Number/Light trap,31.1,17.5,86.1,62,0,1.4,8.4,23.8,LeafFolder,Maruteru
1997,12,39,Number/Light trap,32.2,22.8,84.7,65,0,1.6,7.5,25.7,LeafFolder,Maruteru
1997,13,19,Number/Light trap,31.7,20.6,73.8,60,11,1.9,8.2,28.4,LeafFolder,Maruteru
1997,14,30,Number/Light trap,32.4,20.9,84,58,12,2.1,8.1,30.7,LeafFolder,Maruteru
1997,15,16,Number/Light trap,31.3,21.1,86.3,55,12.8,2.3,8.4,32.8,LeafFolder,Maruteru
1997,16,29,Number/Light trap,32.8,20.8,92.9,56,26,2.7,9.5,34.1,LeafFolder,Maruteru
1997,17,33,Number/Light trap,33.3,21.2,86.8,58,0,2.7,4.3,35.2,LeafFolder,Maruteru
1997,18,145,Number/Light trap,33.7,21.5,91.9,60,4,2.9,4.6,33.2,LeafFolder,Maruteru
1997,19,93,Number/Light trap,40.2,26.8,93.4,55,0,3,5.1,33.3,LeafFolder,Maruteru
1997,20,117,Number/Light trap,35.1,25.1,93.4,54,20.8,4.2,6.1,39.8,LeafFolder,Maruteru
1997,21,12,Number/Light trap,36.4,25.8,92,59,3.2,4.1,6.8,46.4,LeafFolder,Maruteru
1997,22,3,Number/Light trap,34.4,24.4,92.5,55,38.6,3,6.1,41.7,LeafFolder,Maruteru
1997,23,7,Number/Light trap,33.1,23,93.9,57,83.6,3.6,6.9,42.3,LeafFolder,Maruteru
1997,24,5,Number/Light trap,33.1,24.1,92.5,63,36.2,5.1,7.4,33.7,LeafFolder,Maruteru
1997,25,1,Number/Light trap,33.7,25.3,93,67,70,6.4,7.5,37,LeafFolder,Maruteru
1997,26,2,Number/Light trap,32,23.8,94.3,69,117.6,5.6,7.7,38.8,LeafFolder,Maruteru
1997,27,5,Number/Light trap,31.8,22.6,92.9,72,7.9,6,6.2,35.3,LeafFolder,Maruteru
1997,28,0,Number/Light trap,32.1,24.4,92.5,72,8.2,5.9,7.6,29.5,LeafFolder,Maruteru
1997,29,0,Number/Light trap,32.4,23.9,93.1,73,27.5,5.4,7.5,27.5,LeafFolder,Maruteru
1997,30,0,Number/Light trap,31.9,24.3,92,78,22.6,6.7,7.3,28.6,LeafFolder,Maruteru
1997,31,0,Number/Light trap,31.4,24,91,76,27,5.6,6.8,28,LeafFolder,Maruteru
1997,32,2,Number/Light trap,30.9,23.5,85.1,76,26.9,5.9,6.3,24.1,LeafFolder,Maruteru
1997,33,3,Number/Light trap,32.6,25,84.6,73,29.8,5.1,5.7,28.2,LeafFolder,Maruteru
1997,34,4,Number/Light trap,30.8,23,88.1,78,45.2,5.3,5.1,23,LeafFolder,Maruteru
1997,35,4,Number/Light trap,31.7,23.7,88.4,76,93.6,4.2,5.8,24.9,LeafFolder,Maruteru
1997,36,2,Number/Light trap,29.6,23.4,86.1,75,217.4,3,5.5,25.6,LeafFolder,Maruteru
1997,37,2,Number/Light trap,31.6,21.7,89.1,75,36,2.9,5.8,24.7,LeafFolder,Maruteru
1997,38,5,Number/Light trap,32.5,22.1,91.2,76,2,2.1,4.3,23.9,LeafFolder,Maruteru
1997,39,6,Number/Light trap,31.1,22.2,90.3,75,0,1.6,4.5,23.2,LeafFolder,Maruteru
1997,40,40,Number/Light trap,29.7,21.7,90.3,76,15.2,2,4.5,21.1,LeafFolder,Maruteru
1997,41,5,Number/Light trap,29.1,20.6,94.7,72,14.9,1.6,3.9,18.8,LeafFolder,Maruteru
1997,42,5,Number/Light trap,28.8,20.1,89.7,74,14.4,1.8,3.6,19.5,LeafFolder,Maruteru
1997,43,14,Number/Light trap,30.4,21.1,89.4,74,7.2,2,4.4,20,LeafFolder,Maruteru
1997,44,19,Number/Light trap,31.4,21.4,93,76,0,1.7,3.8,16.7,LeafFolder,Maruteru
1997,45,95,Number/Light trap,29.6,20.9,90.8,70,5.8,2.3,4.2,17.3,LeafFolder,Maruteru
1997,46,26,Number/Light trap,29.8,21.5,94,64,18,1.7,4.4,20.4,LeafFolder,Maruteru
1997,47,11,Number/Light trap,29.6,20.6,89.7,64,17.4,1.7,4.3,20.8,LeafFolder,Maruteru
1997,48,19,Number/Light trap,29.8,20.8,91.9,65,1.8,2.1,4.8,19.7,LeafFolder,Maruteru
1997,49,5,Number/Light trap,27.4,20.7,92,67,47.6,1.8,4.8,19.7,LeafFolder,Maruteru
1997,50,5,Number/Light trap,27.9,21,95.1,65,0,1.9,5.7,18.3,LeafFolder,Maruteru
1997,51,3,Number/Light trap,30.5,21.1,86.9,67,4.9,2.1,5.7,17.3,LeafFolder,Maruteru
1997,52,12,Number/Light trap,30.1,20.5,85.6,70,4.6,2.5,5.7,20.7,LeafFolder,Maruteru
1998,1,11,Number/Light trap,28.2,30.2,94.9,81.9,0,3.7,4.8,3.4,LeafFolder,Maruteru
1998,2,5,Number/Light trap,28.4,19.3,96,84.3,0,3.7,6.3,3.1,LeafFolder,Maruteru
1998,3,17,Number/Light trap,28.9,20,93.1,89.7,0,2.7,7,3.1,LeafFolder,Maruteru
1998,4,6,Number/Light trap,28.2,19.8,93.1,88.4,0,2.9,6.6,2.9,LeafFolder,Maruteru
1998,5,7,Number/Light trap,29.6,20.1,94.3,85.7,0,2.5,6.3,3.6,LeafFolder,Maruteru
1998,6,13,Number/Light trap,29.1,19.1,93.1,87,0,2.5,5.5,3.6,LeafFolder,Maruteru
1998,7,44,Number/Light trap,29.7,18.2,92.6,83,0,2.7,5.9,3.9,LeafFolder,Maruteru
1998,8,34,Number/Light trap,30.6,21.5,88.7,86.3,0,2.5,4.9,4.1,LeafFolder,Maruteru
1998,9,34,Number/Light trap,30.8,21.3,91.7,86.4,0,2.2,5.9,4.5,LeafFolder,Maruteru
1998,10,31,Number/Light trap,31.7,21.6,91.9,88.9,0,2.2,5.6,4.4,LeafFolder,Maruteru
1998,11,2,Number/Light trap,32.1,21,92.1,86.3,0,2.1,5.9,5.2,LeafFolder,Maruteru
1998,12,20,Number/Light trap,33,21.2,87,84.1,0,2.4,6,5.6,LeafFolder,Maruteru
1998,13,58,Number/Light trap,33.1,22.1,90,84.3,0,2.7,5.9,5.6,LeafFolder,Maruteru
1998,14,10,Number/Light trap,33.4,22.1,84.6,81.9,0,3.4,4.9,5.9,LeafFolder,Maruteru
1998,15,0,Number/Light trap,32.5,21.4,88.1,60.1,0,3.7,4.8,6,LeafFolder,Maruteru
1998,16,0,Number/Light trap,33.5,22.4,86.7,61.4,0,4.2,4.1,6.2,LeafFolder,Maruteru
1998,17,2,Number/Light trap,33.4,22.8,88,69.4,0,4.4,7.7,6.1,LeafFolder,Maruteru
1998,18,1,Number/Light trap,34.4,23.9,86.3,62.6,0,4.8,10,6.7,LeafFolder,Maruteru
1998,19,0,Number/Light trap,34.5,23.2,86.1,67.6,0,4.8,9.7,6.4,LeafFolder,Maruteru
1998,20,0,Number/Light trap,36.1,24,84.4,53.3,0,6.8,9.5,6.9,LeafFolder,Maruteru
1998,21,0,Number/Light trap,40.3,25.7,84.6,65.4,0,6.9,7.5,8,LeafFolder,Maruteru
1998,22,0,Number/Light trap,42.7,27.6,88.7,57.7,0,4.9,7.3,10.1,LeafFolder,Maruteru
1998,23,0,Number/Light trap,40.3,27.6,76,57.3,0,5.9,7.1,9.9,LeafFolder,Maruteru
1998,24,0,Number/Light trap,34.6,25.1,84.1,62.4,0,8.3,1.3,5.9,LeafFolder,Maruteru
1998,25,1,Number/Light trap,33.4,25.2,81.9,68.4,0,10.2,2.4,4.3,LeafFolder,Maruteru
1998,26,0,Number/Light trap,33.7,25.9,82.4,65.5,0,9,2,5.6,LeafFolder,Maruteru
1998,27,1,Number/Light trap,31.6,25.3,85.9,71.8,0,9.2,3.8,5.1,LeafFolder,Maruteru
